user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected
,,,,,,,,,,,,,,,,,,,177,1400,4100,0.34146341463414637,2200,,,
,,,,,,,,,,,,,,,,,,,45,403,896,0.4497767857142857,15,,,
,,,,,,,,,,,,,,,,,,,0,442,1100,0.4018181818181818,97,,,
,,,,,,,,,,,,,,,,,,,98,14,55,0.2545454545454545,5,,,
,,,,,,,,,,,,,,,,,,,0,47,7300,0.0064383561643835616,0,,,
,,,,,,,,,,,,,,,,,,,145,5200,4200,1.2380952380952381,1400,,,
,,,,,,,,,,,,,,,,,,,107,458,554,0.8267148014440433,371,,,
,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,
,,,,,,,,,,,,,,,,,,,0,233,1300,0.17923076923076922,30,,,
,,,,,,,,,,,,,,,,,,,27,1300,1100,1.1818181818181819,70,,,
,,,,,,,,,,,,,,,,,,,11,127,321,0.3956386292834891,81,,,
,,,,,,,,,,,,,,,,,,,114,1200,821,1.46163215590743,277,,,
,,,,,,,,,,,,,,,,,,,94,3000,2200,1.3636363636363635,23,,,
,,,,,,,,,,,,,,,,,,,270,200,7200,0.027777777777777776,152,,,
,,,,,,,,,,,,,,,,,,,65,240,315,0.7619047619047619,11,,,
,,,,,,,,,,,,,,,,,,,0,79,433,0.18244803695150116,11,,,
,,,,,,,,,,,,,,,,,,,119,2900,882,3.2879818594104306,1600,,,
,,,,,,,,,,,,,,,,,,,65,889,7100,0.1252112676056338,126,,,
,,,,,,,,,,,,,,,,,,,152,287,2400,0.11958333333333333,35,,,
,,,,,,,,,,,,,,,,,,,207,168,7300,0.023013698630136987,63,,,
,,,,,,,,,,,,,,,,,,,0,198,1700,0.11647058823529412,68,,,
,,,,,,,,,,,,,,,,,,,68,390,1300,0.3,15,,,
,,,,,,,,,,,,,,,,,,,114,6200,2200,2.8181818181818183,364,,,
,,,,,,,,,,,,,,,,,,,39,1500,4700,0.3191489361702128,108,,,
,,,,,,,,,,,,,,,,,,,55,320,318,1.0062893081761006,16,,,
,,,,,,,,,,,,,,,,,,,113,295,565,0.5221238938053098,76,,,
,,,,,,,,,,,,,,,,,,,0,186,535,0.34766355140186916,1,,,
,,,,,,,,,,,,,,,,,,,33,285,1100,0.2590909090909091,16,,,
,,,,,,,,,,,,,,,,,,,71,120,1300,0.09230769230769231,28,,,
,,,,,,,,,,,,,,,,,,,0,77,4900,0.015714285714285715,1,,,
,,,,,,,,,,,,,,,,,,,163,1900,5600,0.3392857142857143,62,,,
,,,,,,,,,,,,,,,,,,,0,4,44,0.09090909090909091,0,,,
,,,,,,,,,,,,,,,,,,,150,141,681,0.20704845814977973,13,,,
,,,,,,,,,,,,,,,,,,,0,244,6800,0.03588235294117647,0,,,
,,,,,,,,,,,,,,,,,,,73,91,7400,0.012297297297297297,11,,,
,,,,,,,,,,,,,,,,,,,0,405,284,1.426056338028169,68,,,
,,,,,,,,,,,,,,,,,,,30,304,412,0.7378640776699029,231,,,
,,,,,,,,,,,,,,,,,,,135,16,40,0.4,36,,,
,,,,,,,,,,,,,,,,,,,0,462,2100,0.22,3,,,
,,,,,,,,,,,,,,,,,,,84,79,2200,0.03590909090909091,2,,,
,,,,,,,,,,,,,,,,,,,81,968,506,1.9130434782608696,17,,,
,,,,,,,,,,,,,,,,,,,0,98,7300,0.013424657534246575,5,,,
,,,,,,,,,,,,,,,,,,,17,677,1300,0.5207692307692308,231,,,
,,,,,,,,,,,,,,,,,,,138,44,35,1.2571428571428571,22,,,
,,,,,,,,,,,,,,,,,,,0,179,307,0.5830618892508144,4,,,
,,,,,,,,,,,,,,,,,,,0,128,146,0.8767123287671232,20,,,
,,,,,,,,,,,,,,,,,,,88,695,593,1.1720067453625633,26,,,
,,,,,,,,,,,,,,,,,,,0,1800,1200,1.5,424,,,
,,,,,,,,,,,,,,,,,,,109,2700,6500,0.4153846153846154,1200,,,
,,,,,,,,,,,,,,,,,,,0,340,415,0.8192771084337349,5,,,
,,,,,,,,,,,,,,,,,,,103,332,836,0.39712918660287083,66,,,
,,,,,,,,,,,,,,,,,,,163,1000,3700,0.2702702702702703,26,,,
,,,,,,,,,,,,,,,,,,,19,405,7100,0.05704225352112676,0,,,
,,,,,,,,,,,,,,,,,,,79,355,295,1.2033898305084745,11,,,
,,,,,,,,,,,,,,,,,,,0,183,1600,0.114375,183,,,
,,,,,,,,,,,,,,,,,,,64,509,462,1.1017316017316017,297,,,
,,,,,,,,,,,,,,,,,,,0,98,7300,0.013424657534246575,4,,,
,,,,,,,,,,,,,,,,,,,67,387,294,1.316326530612245,78,,,
,,,,,,,,,,,,,,,,,,,0,456,1500,0.304,4,,,
,,,,,,,,,,,,,,,,,,,0,717,5900,0.12152542372881356,40,,,
,,,,,,,,,,,,,,,,,,,0,110,2100,0.05238095238095238,1,,,
,,,,,,,,,,,,,,,,,,,105,4400,980,4.489795918367347,1000,,,
,,,,,,,,,,,,,,,,,,,126,308,1400,0.22,111,,,
,,,,,,,,,,,,,,,,,,,85,1300,3300,0.3939393939393939,97,,,
,,,,,,,,,,,,,,,,,,,0,526,2000,0.263,57,,,
,,,,,,,,,,,,,,,,,,,150,271,1100,0.24636363636363637,52,,,
,,,,,,,,,,,,,,,,,,,99,338,322,1.049689440993789,131,,,
,,,,,,,,,,,,,,,,,,,94,267,737,0.3622795115332429,308,,,
,,,,,,,,,,,,,,,,,,,34,547,549,0.9963570127504554,31,,,
,,,,,,,,,,,,,,,,,,,22,635,629,1.0095389507154213,43,,,
,,,,,,,,,,,,,,,,,,,0,39,6700,0.0058208955223880594,0,,,
,,,,,,,,,,,,,,,,,,,141,165,133,1.2406015037593985,218,,,
,,,,,,,,,,,,,,,,,,,0,302,1500,0.20133333333333334,6,,,
,,,,,,,,,,,,,,,,,,,0,789,866,0.9110854503464203,137,,,
,,,,,,,,,,,,,,,,,,,12,446,645,0.6914728682170542,45,,,
,,,,,,,,,,,,,,,,,,,0,899,2500,0.3596,6,,,
,,,,,,,,,,,,,,,,,,,163,1100,613,1.7944535073409462,55,,,
,,,,,,,,,,,,,,,,,,,0,16,201,0.07960199004975124,1,,,
,,,,,,,,,,,,,,,,,,,243,379,7300,0.05191780821917808,81,,,
,,,,,,,,,,,,,,,,,,,441,825,547,1.5082266910420474,411,,,
,,,,,,,,,,,,,,,,,,,20,701,629,1.1144674085850557,129,,,
,,,,,,,,,,,,,,,,,,,38,1,170,0.0058823529411764705,0,,,
,,,,,,,,,,,,,,,,,,,0,867,4300,0.20162790697674418,9,,,
,,,,,,,,,,,,,,,,,,,140,49,54,0.9074074074074074,12,,,
,,,,,,,,,,,,,,,,,,,0,457,754,0.6061007957559682,192,,,
,,,,,,,,,,,,,,,,,,,6,54,50,1.08,15,,,
,,,,,,,,,,,,,,,,,,,38,179,161,1.1118012422360248,129,,,
,,,,,,,,,,,,,,,,,,,0,1600,6300,0.25396825396825395,1,,,
,,,,,,,,,,,,,,,,,,,129,308,411,0.7493917274939172,47,,,
,,,,,,,,,,,,,,,,,,,0,433,7400,0.05851351351351351,74,,,
,,,,,,,,,,,,,,,,,,,184,271,1300,0.20846153846153845,48,,,
,,,,,,,,,,,,,,,,,,,25,159,7300,0.02178082191780822,120,,,
,,,,,,,,,,,,,,,,,,,19,614,799,0.7684605757196495,588,,,
,,,,,,,,,,,,,,,,,,,77,98,267,0.36704119850187267,2,,,
,,,,,,,,,,,,,,,,,,,0,528,3700,0.14270270270270272,144,,,
,,,,,,,,,,,,,,,,,,,28,892,1500,0.5946666666666667,99,,,
,,,,,,,,,,,,,,,,,,,0,104,7300,0.014246575342465753,1,,,
,,,,,,,,,,,,,,,,,,,9,479,4400,0.10886363636363636,21,,,
,,,,,,,,,,,,,,,,,,,131,1400,7600,0.18421052631578946,111,,,
,,,,,,,,,,,,,,,,,,,0,530,1500,0.35333333333333333,116,,,
,,,,,,,,,,,,,,,,,,,0,215,7400,0.029054054054054056,26,,,
,,,,,,,,,,,,,,,,,,,0,526,2100,0.25047619047619046,215,,,
,,,,,,,,,,,,,,,,,,,0,70,409,0.17114914425427874,1,,,
,,,,,,,,,,,,,,,,,,,6,284,1100,0.2581818181818182,299,,,
,,,,,,,,,,,,,,,,,,,36,1300,776,1.675257731958763,236,,,
,,,,,,,,,,,,,,,,,,,151,164,3400,0.04823529411764706,9,,,
,,,,,,,,,,,,,,,,,,,0,94,415,0.22650602409638554,5,,,
,,,,,,,,,,,,,,,,,,,158,2000,933,2.1436227224008575,306,,,
,,,,,,,,,,,,,,,,,,,239,5600,482,11.618257261410788,18,,,
,,,,,,,,,,,,,,,,,,,143,214,660,0.3242424242424242,303,,,
,,,,,,,,,,,,,,,,,,,0,157,776,0.20231958762886598,5,,,
,,,,,,,,,,,,,,,,,,,155,38,485,0.07835051546391752,25,,,
,,,,,,,,,,,,,,,,,,,127,225,1300,0.17307692307692307,850,,,
,,,,,,,,,,,,,,,,,,,152,79,339,0.23303834808259588,237,,,
,,,,,,,,,,,,,,,,,,,0,3600,7500,0.48,34,,,
,,,,,,,,,,,,,,,,,,,0,467,3800,0.12289473684210526,53,,,
,,,,,,,,,,,,,,,,,,,0,1,231,0.004329004329004329,0,,,
,,,,,,,,,,,,,,,,,,,0,337,1000,0.337,9,,,
,,,,,,,,,,,,,,,,,,,0,315,1200,0.2625,4,,,
,,,,,,,,,,,,,,,,,,,91,5900,1500,3.933333333333333,3200,,,
,,,,,,,,,,,,,,,,,,,13,344,7500,0.04586666666666667,7,,,
,,,,,,,,,,,,,,,,,,,0,24,21,1.1428571428571428,2,,,
,,,,,,,,,,,,,,,,,,,20,182,3400,0.05352941176470588,3,,,
,,,,,,,,,,,,,,,,,,,136,2100,488,4.30327868852459,758,,,
,,,,,,,,,,,,,,,,,,,20,167,453,0.3686534216335541,6,,,
,,,,,,,,,,,,,,,,,,,56,1200,2400,0.5,687,,,
,,,,,,,,,,,,,,,,,,,47,935,7300,0.12808219178082192,118,,,
,,,,,,,,,,,,,,,,,,,85,66,219,0.3013698630136986,24,,,
,,,,,,,,,,,,,,,,,,,0,479,1600,0.299375,12,,,
,,,,,,,,,,,,,,,,,,,145,60,183,0.32786885245901637,7,,,
,,,,,,,,,,,,,,,,,,,7,41,7400,0.00554054054054054,1,,,
,,,,,,,,,,,,,,,,,,,42,334,726,0.46005509641873277,54,,,
,,,,,,,,,,,,,,,,,,,0,468,2200,0.21272727272727274,14,,,
,,,,,,,,,,,,,,,,,,,28,423,546,0.7747252747252747,59,,,
,,,,,,,,,,,,,,,,,,,20,2300,1200,1.9166666666666667,51,,,
,,,,,,,,,,,,,,,,,,,24,630,1100,0.5727272727272728,68,,,
,,,,,,,,,,,,,,,,,,,73,848,778,1.0899742930591259,33,,,
,,,,,,,,,,,,,,,,,,,22,319,1700,0.18764705882352942,78,,,
,,,,,,,,,,,,,,,,,,,150,1100,898,1.2249443207126949,17,,,
,,,,,,,,,,,,,,,,,,,15,455,3500,0.13,7,,,
,,,,,,,,,,,,,,,,,,,15,1300,3300,0.3939393939393939,70,,,
,,,,,,,,,,,,,,,,,,,66,478,329,1.452887537993921,31,,,
,,,,,,,,,,,,,,,,,,,0,189,7300,0.025890410958904108,6,,,
,,,,,,,,,,,,,,,,,,,133,714,695,1.0273381294964028,29,,,
,,,,,,,,,,,,,,,,,,,123,1100,2100,0.5238095238095238,143,,,
,,,,,,,,,,,,,,,,,,,0,48,7400,0.006486486486486486,3,,,
,,,,,,,,,,,,,,,,,,,23,722,517,1.3965183752417796,56,,,
,,,,,,,,,,,,,,,,,,,146,164,177,0.9265536723163842,412,,,
,,,,,,,,,,,,,,,,,,,0,130,409,0.31784841075794623,5,,,
,,,,,,,,,,,,,,,,,,,58,285,372,0.7661290322580645,58,,,
,,,,,,,,,,,,,,,,,,,143,3800,1400,2.7142857142857144,126,,,
,,,,,,,,,,,,,,,,,,,215,265,499,0.531062124248497,39,,,
,,,,,,,,,,,,,,,,,,,0,258,7500,0.0344,24,,,
,,,,,,,,,,,,,,,,,,,58,1100,1300,0.8461538461538461,435,,,
,,,,,,,,,,,,,,,,,,,22,101,486,0.20781893004115226,23,,,
,,,,,,,,,,,,,,,,,,,27,1000,2400,0.4166666666666667,84,,,
,,,,,,,,,,,,,,,,,,,0,82,1000,0.082,26,,,
,,,,,,,,,,,,,,,,,,,49,260,2200,0.11818181818181818,63,,,
,,,,,,,,,,,,,,,,,,,0,1200,685,1.7518248175182483,9,,,
,,,,,,,,,,,,,,,,,,,0,483,1500,0.322,68,,,
,,,,,,,,,,,,,,,,,,,0,81,7300,0.011095890410958905,0,,,
,,,,,,,,,,,,,,,,,,,0,517,592,0.8733108108108109,34,,,
,,,,,,,,,,,,,,,,,,,0,70,106,0.660377358490566,10,,,
,,,,,,,,,,,,,,,,,,,71,493,3000,0.16433333333333333,5,,,
,,,,,,,,,,,,,,,,,,,17,78,37,2.108108108108108,17,,,
,,,,,,,,,,,,,,,,,,,163,318,1400,0.22714285714285715,13,,,
,,,,,,,,,,,,,,,,,,,0,222,6600,0.03363636363636364,8,,,
,,,,,,,,,,,,,,,,,,,0,1,192,0.005208333333333333,0,,,
,,,,,,,,,,,,,,,,,,,0,689,3300,0.2087878787878788,237,,,
,,,,,,,,,,,,,,,,,,,323,678,412,1.645631067961165,174,,,
,,,,,,,,,,,,,,,,,,,46,2300,4200,0.5476190476190477,3000,,,
,,,,,,,,,,,,,,,,,,,183,881,6900,0.12768115942028985,239,,,
,,,,,,,,,,,,,,,,,,,139,715,2500,0.286,171,,,
,,,,,,,,,,,,,,,,,,,0,45,689,0.06531204644412192,1,,,
,,,,,,,,,,,,,,,,,,,26,223,360,0.6194444444444445,209,,,
,,,,,,,,,,,,,,,,,,,41,380,2400,0.15833333333333333,100,,,
,,,,,,,,,,,,,,,,,,,48,50,7200,0.006944444444444444,4,,,
,,,,,,,,,,,,,,,,,,,88,178,619,0.2875605815831987,7,,,
,,,,,,,,,,,,,,,,,,,89,691,1900,0.3636842105263158,94,,,
,,,,,,,,,,,,,,,,,,,197,349,553,0.6311030741410488,28,,,
,,,,,,,,,,,,,,,,,,,129,98,266,0.3684210526315789,28,,,
,,,,,,,,,,,,,,,,,,,86,97,146,0.6643835616438356,73,,,
,,,,,,,,,,,,,,,,,,,139,116,168,0.6904761904761905,78,,,
,,,,,,,,,,,,,,,,,,,156,1100,2000,0.55,73,,,
,,,,,,,,,,,,,,,,,,,75,808,614,1.3159609120521172,175,,,
,,,,,,,,,,,,,,,,,,,0,14700,2200,6.681818181818182,9,,,
,,,,,,,,,,,,,,,,,,,133,188,889,0.21147356580427445,71,,,
,,,,,,,,,,,,,,,,,,,0,242,1200,0.20166666666666666,11,,,
,,,,,,,,,,,,,,,,,,,60,185,702,0.26353276353276356,21,,,
,,,,,,,,,,,,,,,,,,,0,96,6500,0.014769230769230769,0,,,
,,,,,,,,,,,,,,,,,,,75,92,576,0.1597222222222222,20,,,
,,,,,,,,,,,,,,,,,,,157,533,863,0.6176129779837776,131,,,
,,,,,,,,,,,,,,,,,,,151,553,3400,0.16264705882352942,286,,,
,,,,,,,,,,,,,,,,,,,36,635,369,1.7208672086720866,45,,,
,,,,,,,,,,,,,,,,,,,0,164,154,1.0649350649350648,1,,,
,,,,,,,,,,,,,,,,,,,83,1600,922,1.735357917570499,184,,,
,,,,,,,,,,,,,,,,,,,0,546,790,0.6911392405063291,151,,,
,,,,,,,,,,,,,,,,,,,99,96,5500,0.017454545454545455,2,,,
,,,,,,,,,,,,,,,,,,,0,92,142,0.647887323943662,49,,,
,,,,,,,,,,,,,,,,,,,23,211,194,1.0876288659793814,10,,,
,,,,,,,,,,,,,,,,,,,63,403,3000,0.13433333333333333,310,,,
,,,,,,,,,,,,,,,,,,,8,318,1700,0.18705882352941178,6,,,
,,,,,,,,,,,,,,,,,,,0,1600,7400,0.21621621621621623,0,,,
,,,,,,,,,,,,,,,,,,,0,139,816,0.17034313725490197,12,,,
,,,,,,,,,,,,,,,,,,,159,1600,4100,0.3902439024390244,28,,,
,,,,,,,,,,,,,,,,,,,173,9400,3200,2.9375,20,,,
,,,,,,,,,,,,,,,,,,,131,6900,4000,1.725,4000,,,
,,,,,,,,,,,,,,,,,,,49,265,957,0.2769070010449321,24,,,
,,,,,,,,,,,,,,,,,,,142,1300,7500,0.17333333333333334,276,,,
,,,,,,,,,,,,,,,,,,,13,158,6600,0.02393939393939394,9,,,
,,,,,,,,,,,,,,,,,,,0,152,6700,0.022686567164179106,22,,,
,,,,,,,,,,,,,,,,,,,119,242,54,4.481481481481482,59,,,
,,,,,,,,,,,,,,,,,,,106,617,5300,0.11641509433962265,4,,,
,,,,,,,,,,,,,,,,,,,64,758,2700,0.28074074074074074,2,,,
,,,,,,,,,,,,,,,,,,,174,760,7400,0.10270270270270271,446,,,
,,,,,,,,,,,,,,,,,,,0,616,6700,0.09194029850746269,47,,,
,,,,,,,,,,,,,,,,,,,0,0,170,0.0,0,,,
,,,,,,,,,,,,,,,,,,,120,460,161,2.857142857142857,61,,,
,,,,,,,,,,,,,,,,,,,0,3,79,0.0379746835443038,0,,,
,,,,,,,,,,,,,,,,,,,16,1100,1300,0.8461538461538461,46,,,
,,,,,,,,,,,,,,,,,,,15,167,1700,0.09823529411764706,16,,,
,,,,,,,,,,,,,,,,,,,40,1700,3700,0.4594594594594595,547,,,
,,,,,,,,,,,,,,,,,,,157,121,38,3.1842105263157894,72,,,
,,,,,,,,,,,,,,,,,,,159,848,3000,0.2826666666666667,52,,,
,,,,,,,,,,,,,,,,,,,0,597,1100,0.5427272727272727,8,,,
,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,
,,,,,,,,,,,,,,,,,,,0,466,1400,0.33285714285714285,29,,,
,,,,,,,,,,,,,,,,,,,0,1500,2600,0.5769230769230769,766,,,
,,,,,,,,,,,,,,,,,,,0,183,7300,0.02506849315068493,61,,,
,,,,,,,,,,,,,,,,,,,134,738,639,1.1549295774647887,106,,,
,,,,,,,,,,,,,,,,,,,146,363,1800,0.20166666666666666,192,,,
,,,,,,,,,,,,,,,,,,,0,46,7300,0.006301369863013699,2,,,
,,,,,,,,,,,,,,,,,,,182,1200,1100,1.0909090909090908,229,,,
,,,,,,,,,,,,,,,,,,,172,1900,672,2.8273809523809526,781,,,
,,,,,,,,,,,,,,,,,,,0,228,3400,0.06705882352941177,18,,,
,,,,,,,,,,,,,,,,,,,124,425,3500,0.12142857142857143,8,,,
,,,,,,,,,,,,,,,,,,,29,49,7300,0.006712328767123288,0,,,
,,,,,,,,,,,,,,,,,,,58,188,6300,0.029841269841269842,10,,,
,,,,,,,,,,,,,,,,,,,32,25,31,0.8064516129032258,2,,,
,,,,,,,,,,,,,,,,,,,0,1,178,0.0056179775280898875,0,,,
,,,,,,,,,,,,,,,,,,,0,194,305,0.6360655737704918,94,,,
,,,,,,,,,,,,,,,,,,,277,751,4100,0.18317073170731707,50,,,
,,,,,,,,,,,,,,,,,,,164,1400,2000,0.7,420,,,
,,,,,,,,,,,,,,,,,,,82,439,472,0.9300847457627118,50,,,
,,,,,,,,,,,,,,,,,,,178,227900,3100,73.51612903225806,1800,,,
,,,,,,,,,,,,,,,,,,,149,1100,638,1.7241379310344827,192,,,
,,,,,,,,,,,,,,,,,,,0,1600,5200,0.3076923076923077,111,,,
,,,,,,,,,,,,,,,,,,,0,348,7500,0.0464,0,,,
,,,,,,,,,,,,,,,,,,,115,330,932,0.3540772532188841,470,,,
,,,,,,,,,,,,,,,,,,,0,65,379,0.17150395778364116,1,,,
,,,,,,,,,,,,,,,,,,,0,1300,7500,0.17333333333333334,96,,,
,,,,,,,,,,,,,,,,,,,0,196,248,0.7903225806451613,23,,,
,,,,,,,,,,,,,,,,,,,149,1100,3500,0.3142857142857143,42,,,
,,,,,,,,,,,,,,,,,,,116,1900,7400,0.25675675675675674,1200,,,
,,,,,,,,,,,,,,,,,,,138,1900,7400,0.25675675675675674,0,,,
,,,,,,,,,,,,,,,,,,,11,132,402,0.3283582089552239,148,,,
,,,,,,,,,,,,,,,,,,,222,544,514,1.0583657587548638,125,,,
,,,,,,,,,,,,,,,,,,,151,269,910,0.2956043956043956,59,,,
,,,,,,,,,,,,,,,,,,,0,0,171,0.0,0,,,
,,,,,,,,,,,,,,,,,,,0,543,7400,0.07337837837837838,2,,,
,,,,,,,,,,,,,,,,,,,16,136,263,0.5171102661596958,10,,,
,,,,,,,,,,,,,,,,,,,32,1500,7100,0.2112676056338028,125,,,
,,,,,,,,,,,,,,,,,,,38,770,1200,0.6416666666666667,30,,,
,,,,,,,,,,,,,,,,,,,201,804,4600,0.17478260869565218,251,,,
,,,,,,,,,,,,,,,,,,,0,444,691,0.6425470332850941,23,,,
,,,,,,,,,,,,,,,,,,,107,1800,7100,0.2535211267605634,447,,,
,,,,,,,,,,,,,,,,,,,46,39,261,0.14942528735632185,34,,,
,,,,,,,,,,,,,,,,,,,0,1000,7000,0.14285714285714285,287,,,
,,,,,,,,,,,,,,,,,,,160,134,7400,0.018108108108108107,38,,,
,,,,,,,,,,,,,,,,,,,90,421,1300,0.32384615384615384,72,,,
,,,,,,,,,,,,,,,,,,,82,1300,1800,0.7222222222222222,162,,,
,,,,,,,,,,,,,,,,,,,0,205,355,0.5774647887323944,5,,,
,,,,,,,,,,,,,,,,,,,0,44,501,0.08782435129740519,3,,,
,,,,,,,,,,,,,,,,,,,143,3300,278,11.870503597122303,10,,,
,,,,,,,,,,,,,,,,,,,0,48,7400,0.006486486486486486,1,,,
,,,,,,,,,,,,,,,,,,,181,293,7300,0.040136986301369866,53,,,
,,,,,,,,,,,,,,,,,,,154,2200,3900,0.5641025641025641,1100,,,
,,,,,,,,,,,,,,,,,,,0,1,14,0.07142857142857142,0,,,
,,,,,,,,,,,,,,,,,,,83,286,318,0.89937106918239,47,,,
,,,,,,,,,,,,,,,,,,,13,760,445,1.7078651685393258,118,,,
,,,,,,,,,,,,,,,,,,,0,105,7300,0.014383561643835616,38,,,
,,,,,,,,,,,,,,,,,,,8,1500,7200,0.20833333333333334,7,,,
,,,,,,,,,,,,,,,,,,,153,1300,1200,1.0833333333333333,194,,,
,,,,,,,,,,,,,,,,,,,0,128,642,0.19937694704049844,8,,,
,,,,,,,,,,,,,,,,,,,77,1200,7500,0.16,191,,,
,,,,,,,,,,,,,,,,,,,0,237,579,0.40932642487046633,29,,,
,,,,,,,,,,,,,,,,,,,0,198,1000,0.198,3,,,
,,,,,,,,,,,,,,,,,,,0,30,7200,0.004166666666666667,0,,,
,,,,,,,,,,,,,,,,,,,153,729,1600,0.455625,52,,,
,,,,,,,,,,,,,,,,,,,0,527,1200,0.43916666666666665,25,,,
,,,,,,,,,,,,,,,,,,,0,165,135,1.2222222222222223,3,,,
,,,,,,,,,,,,,,,,,,,0,342,414,0.8260869565217391,100,,,
,,,,,,,,,,,,,,,,,,,149,2400,5500,0.43636363636363634,162,,,
,,,,,,,,,,,,,,,,,,,0,735,7500,0.098,2000,,,
,,,,,,,,,,,,,,,,,,,95,250,785,0.3184713375796178,45,,,
,,,,,,,,,,,,,,,,,,,0,34,191,0.17801047120418848,3,,,
,,,,,,,,,,,,,,,,,,,52,411,862,0.4767981438515081,32,,,
,,,,,,,,,,,,,,,,,,,131,149,161,0.9254658385093167,7,,,
,,,,,,,,,,,,,,,,,,,0,966,4600,0.21,125,,,
,,,,,,,,,,,,,,,,,,,94,796,3300,0.2412121212121212,278,,,
,,,,,,,,,,,,,,,,,,,57,67,140,0.4785714285714286,24,,,
,,,,,,,,,,,,,,,,,,,0,2,246,0.008130081300813009,0,,,
,,,,,,,,,,,,,,,,,,,168,1600,1100,1.4545454545454546,145,,,
,,,,,,,,,,,,,,,,,,,82,1200,7500,0.16,2,,,
,,,,,,,,,,,,,,,,,,,0,855,1400,0.6107142857142858,244,,,
,,,,,,,,,,,,,,,,,,,100,443,1100,0.4027272727272727,15,,,
,,,,,,,,,,,,,,,,,,,263,392,353,1.1104815864022664,69,,,
,,,,,,,,,,,,,,,,,,,0,24,7300,0.0032876712328767125,0,,,
,,,,,,,,,,,,,,,,,,,0,6300,6200,1.0161290322580645,0,,,
,,,,,,,,,,,,,,,,,,,0,105,7200,0.014583333333333334,16,,,
,,,,,,,,,,,,,,,,,,,7,613,923,0.6641386782231853,19,,,
,,,,,,,,,,,,,,,,,,,0,34,54,0.6296296296296297,16,,,
,,,,,,,,,,,,,,,,,,,128,591,5900,0.10016949152542373,3,,,
,,,,,,,,,,,,,,,,,,,106,1000,849,1.1778563015312131,281,,,
,,,,,,,,,,,,,,,,,,,136,3700,4900,0.7551020408163265,12,,,
,,,,,,,,,,,,,,,,,,,163,122,1000,0.122,34,,,
,,,,,,,,,,,,,,,,,,,134,342,7400,0.046216216216216216,87,,,
,,,,,,,,,,,,,,,,,,,84,351,80,4.3875,227,,,
,,,,,,,,,,,,,,,,,,,140,388,421,0.9216152019002375,1200,,,
,,,,,,,,,,,,,,,,,,,113,169,976,0.17315573770491804,13,,,
,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,
,,,,,,,,,,,,,,,,,,,110,1700,754,2.2546419098143238,128,,,
,,,,,,,,,,,,,,,,,,,0,484,592,0.8175675675675675,88,,,
,,,,,,,,,,,,,,,,,,,0,1,153,0.006535947712418301,0,,,
,,,,,,,,,,,,,,,,,,,0,21,37,0.5675675675675675,1,,,
,,,,,,,,,,,,,,,,,,,107,110,321,0.3426791277258567,18,,,
,,,,,,,,,,,,,,,,,,,0,193,7100,0.027183098591549295,26,,,
,,,,,,,,,,,,,,,,,,,0,493,576,0.8559027777777778,18,,,
,,,,,,,,,,,,,,,,,,,62,695,1900,0.36578947368421055,54,,,
,,,,,,,,,,,,,,,,,,,21,1100,7500,0.14666666666666667,266,,,
,,,,,,,,,,,,,,,,,,,0,274,903,0.3034330011074197,146,,,
,,,,,,,,,,,,,,,,,,,0,275,2500,0.11,73,,,
,,,,,,,,,,,,,,,,,,,0,49,156,0.3141025641025641,3,,,
,,,,,,,,,,,,,,,,,,,88,259,161,1.608695652173913,260,,,
,,,,,,,,,,,,,,,,,,,0,98,192,0.5104166666666666,1,,,
,,,,,,,,,,,,,,,,,,,122,751,625,1.2016,102,,,
,,,,,,,,,,,,,,,,,,,6,224,393,0.5699745547073791,7,,,
,,,,,,,,,,,,,,,,,,,53,338,810,0.41728395061728396,36,,,
,,,,,,,,,,,,,,,,,,,76,577,2700,0.2137037037037037,189,,,
,,,,,,,,,,,,,,,,,,,0,42,351,0.11965811965811966,14,,,
,,,,,,,,,,,,,,,,,,,0,3700,5600,0.6607142857142857,2,,,
,,,,,,,,,,,,,,,,,,,108,892,7400,0.12054054054054054,53,,,
,,,,,,,,,,,,,,,,,,,83,1500,3000,0.5,665,,,
,,,,,,,,,,,,,,,,,,,30,528,362,1.4585635359116023,6,,,
,,,,,,,,,,,,,,,,,,,71,519,326,1.5920245398773005,82,,,
,,,,,,,,,,,,,,,,,,,171,848,6800,0.12470588235294118,347,,,
,,,,,,,,,,,,,,,,,,,0,0,159,0.0,0,,,
,,,,,,,,,,,,,,,,,,,0,25,260,0.09615384615384616,1,,,
,,,,,,,,,,,,,,,,,,,135,421,2000,0.2105,179,,,
,,,,,,,,,,,,,,,,,,,161,1100,818,1.3447432762836187,717,,,
,,,,,,,,,,,,,,,,,,,77,962,662,1.4531722054380665,20,,,
,,,,,,,,,,,,,,,,,,,0,57,5700,0.01,3,,,
,,,,,,,,,,,,,,,,,,,0,20,46,0.43478260869565216,1,,,
